cid,amount_requested,Age_at_application,Young,Scenior,Resi_status,monthly_rent_amount,Direct_deposit_flag,Vintage,loan_duration,Payment_Ach_Flag,num_payments,Amount_per_payment,Payment_frequency,payment_amount,amount_approved,Remaining Balance,Unapproved_amount,duration_approved,Unapproved_duration,Unhappy_approve,area1,area2,area3,Housing_turnover,bank_old_customer_flag,monthly_income_amount,Debt to Income Ratio,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,how_use_money,other_iuse,bills_use,car_use,rent_use,school_use,overdraft_use,medical_use
6fc1957477,500,39,0,0,0,850,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,1,1,1250,0.4,336,586,579,680,628,Bills,0,1,0,0,0,0,0
f9247db1d6,800,56,0,0,0,750,1,2011,8,1,16,50,2,113.77,800,686.23,0,8,0,0,1,0,0,1,0,1100,0.727272727,530,549,548,680,619,Rent,0,0,0,1,0,0,0
778a98ac3d,800,40,0,0,0,750,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,0,1,0,1,1,3113,0.256986829,507,602,638,668,636,Bills,0,1,0,0,0,0,0
55a14ef410,400,40,0,0,1,350,0,2011,6,1,6,66.66666667,1,137.4,400,262.6,0,6,0,0,0,1,0,0,0,3200,0.125,655,595,625,692,622,Medical,0,0,0,0,0,0,1
ce227eaf55,500,33,0,0,1,1000,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,1,0,0,0,1,1500,0.333333333,565,613,636,644,593,Bills,0,1,0,0,0,0,0
2a15ec5a73,600,48,0,0,1,100,1,2011,6,1,13,46.15384615,2.166666667,92.87,600,507.13,0,6,0,0,1,0,0,1,1,2000,0.3,615,594,613,680,632,Car,0,0,1,0,0,0,0
3c3016cf3e,300,31,0,0,0,0,1,2011,3,1,6,50,2,81.6,300,218.4,0,3,0,0,0,1,0,1,0,1600,0.1875,530,555,616,650,610,Car,0,0,1,0,0,0,0
3da17c9cb1,600,59,0,0,1,550,1,2011,5,1,10,50,2,94.7,500,405.3,-100,5,0,1,0,1,0,1,0,2060,0.242718447,586,560,564,666,613,Medical,0,0,0,0,0,0,1
59d02b8afc,300,36,0,0,1,500,1,2011,3,1,3,100,1,170.81,300,129.19,0,3,0,0,0,1,0,0,0,3026,0.09914078,732,519,550,661,601,Medical,0,0,0,0,0,0,1
46b8f92e36,500,38,0,0,0,1033,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,1,0,1,1,2600,0.192307692,566,527,560,680,576,Medical,0,0,0,0,0,0,1
b3d1bc6934,500,32,0,0,1,0,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,0,1032,0.484496124,486,546,592,639,583,Car,0,0,1,0,0,0,0
464c4e6887,500,69,0,1,1,300,1,2011,6,1,6,83.33333333,1,171.75,500,328.25,0,6,0,0,0,1,0,1,1,2777,0.180050414,713,530,544,643,590,Bills,0,1,0,0,0,0,0
ece2206b7b,300,50,0,0,0,0,1,2011,6,1,13,23.07692308,2.166666667,46.43,300,253.57,0,6,0,0,0,1,0,1,0,1324,0.226586103,642,528,517,654,595,Medical,0,0,0,0,0,0,1
b138d2286b,800,35,0,0,1,675,1,2011,3,1,6,133.3333333,2,136,500,364,-300,3,0,1,1,0,0,0,1,3000,0.166666667,536,582,609,654,602,Bills,0,1,0,0,0,0,0
38fa025000,300,24,1,0,1,680,1,2011,4,1,8,37.5,2,65.09,300,234.91,0,4,0,0,0,1,0,0,0,1300,0.230769231,521,615,669,724,590,Other,1,0,0,0,0,0,0
0d39540ab9,500,65,0,1,0,2100,0,2011,3,1,6,83.33333333,2,138.48,500,361.52,0,3,0,0,1,0,0,1,0,5610,0.08912656,660,577,587,680,612,Car,0,0,1,0,0,0,0
ec5220c03e,600,34,0,0,0,0,1,2011,5,1,10,50,2,92.17,500,407.83,-100,5,0,1,1,0,0,1,0,4446,0.112460639,573,602,646,703,632,Bills,0,1,0,0,0,0,0
ebe4a4fe61,800,45,0,0,1,350,1,2011,5,1,10,80,2,92.17,500,407.83,-300,5,0,1,0,1,0,0,1,2148,0.232774674,763,521,558,670,592,Bills,0,1,0,0,0,0,0
9e82e27323,500,43,0,0,0,700,1,2011,6,1,6,83.33333333,1,171.75,500,328.25,0,6,0,0,0,0,1,1,0,5500,0.090909091,423,566,572,657,607,Bills,0,1,0,0,0,0,0
e298baae1c,300,59,0,0,0,0,1,2011,5,1,5,60,1,116.34,300,183.66,0,5,0,0,0,1,0,1,1,1730,0.173410405,583,577,595,680,622,Bills,0,1,0,0,0,0,0
83a0185d29,800,29,0,0,1,250,0,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,1,0,0,1,0,1800,0.277777778,546,522,579,655,572,Car,0,0,1,0,0,0,0
8c02692f55,800,67,0,1,0,1114,1,2011,8,1,6,133.3333333,0.75,274.81,800,525.19,0,6,2,1,1,0,0,1,1,3062,0.261267146,670,543,538,680,592,Other,1,0,0,0,0,0,0
0e088a2c55,500,35,0,0,1,400,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,0,2800,0.178571429,583,556,584,669,595,Bills,0,1,0,0,0,0,0
90fb948b4a,800,59,0,0,1,170,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,0,1,0,1,1,713,1.122019635,734,570,590,680,623,Other,1,0,0,0,0,0,0
227e234ef0,800,63,0,1,1,959,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,0,1,0,1,1,3723,0.214880473,583,578,562,668,613,Bills,0,1,0,0,0,0,0
6070b1cdb8,800,42,0,0,1,1000,1,2011,6,1,13,61.53846154,2.166666667,123.82,800,676.18,0,6,0,0,1,0,0,0,0,2600,0.307692308,601,554,532,635,582,Car,0,0,1,0,0,0,0
88430e498e,800,24,1,0,1,850,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,0,1,0,0,0,2400,0.208333333,541,609,654,706,602,Bills,0,1,0,0,0,0,0
6d67f94191,800,32,0,0,1,795,1,2011,8,1,16,50,2,113.77,800,686.23,0,8,0,0,1,0,0,0,0,5800,0.137931034,512,595,631,681,623,Other,1,0,0,0,0,0,0
7b96e853cc,800,50,0,0,0,980,1,2011,5,1,10,80,2,147.47,800,652.53,0,5,0,0,0,1,0,1,1,856,0.934579439,760,599,638,680,630,Medical,0,0,0,0,0,0,1
2e99f32a0f,400,43,0,0,1,250,1,2011,8,1,13,30.76923077,2.166666667,61.91,400,338.09,0,6,2,1,1,0,0,0,0,1200,0.333333333,544,529,536,636,592,Bills,0,1,0,0,0,0,0
376823ba2e,800,32,0,0,1,0,1,2011,8,1,6,83.33333333,1,171.75,500,328.25,-300,6,2,1,0,0,1,0,0,1600,0.3125,530,540,531,650,567,Bills,0,1,0,0,0,0,0
7eb8b99253,500,44,0,0,1,300,0,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,0,1,0,0,0,2000,0.25,583,604,649,670,616,Bills,0,1,0,0,0,0,0
edd95b1230,600,38,0,0,1,1325,1,2011,5,1,10,60,2,113.64,600,486.36,0,5,0,0,1,0,0,0,0,4526,0.132567388,593,592,602,680,631,Rent,0,0,0,1,0,0,0
82dddc3f9c,800,27,0,0,1,170,0,2011,6,1,12,66.66666667,2,84.03,500,415.97,-300,6,0,1,0,1,0,0,1,2078,0.240615977,596,537,616,622,574,Other,1,0,0,0,0,0,0
7c853daa86,700,31,0,0,1,565,1,2011,3,1,6,116.6666667,2,136,500,364,-200,3,0,1,1,0,0,1,1,2766,0.18076645,716,545,617,627,546,Bills,0,1,0,0,0,0,0
96a9e01373,500,24,1,0,1,675,0,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,1,0,0,1,1,4400,0.113636364,596,631,677,723,610,Car,0,0,1,0,0,0,0
17b4466f1d,500,37,0,0,1,1000,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,0,3068,0.162972621,536,516,554,657,571,Bills,0,1,0,0,0,0,0
d758a589d6,500,45,0,0,0,800,0,2011,8,1,8,62.5,1,144.85,500,355.15,0,8,0,0,1,0,0,1,0,8100,0.061728395,563,599,578,680,630,Other,1,0,0,0,0,0,0
5333a9edaf,500,46,0,0,1,580,0,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,1,1,4000,0.125,644,564,610,641,601,Bills,0,1,0,0,0,0,0
1975c2bd61,500,39,0,0,0,525,1,2011,3,1,6,83.33333333,2,138.48,500,361.52,0,3,0,0,0,1,0,0,0,2144,0.233208955,425,590,617,613,601,Bills,0,1,0,0,0,0,0
d8df680256,800,49,0,0,1,400,1,2011,8,1,13,61.53846154,1.625,77.39,500,422.61,-300,6,2,1,0,1,0,1,1,1140,0.438596491,221,584,638,689,631,Bills,0,1,0,0,0,0,0
34ddb612ce,400,25,0,0,1,670,1,2011,3,1,6,66.66666667,2,108.8,400,291.2,0,3,0,0,1,0,0,0,0,1260,0.317460317,539,527,553,648,583,Bills,0,1,0,0,0,0,0
92a609fdd2,400,47,0,0,1,950,1,2011,5,1,10,40,2,73.74,400,326.26,0,5,0,0,1,0,0,0,1,2200,0.181818182,641,581,587,680,595,Bills,0,1,0,0,0,0,0
c9463c892c,600,52,0,0,1,850,1,2011,6,1,13,46.15384615,2.166666667,92.87,600,507.13,0,6,0,0,1,0,0,0,1,3760,0.159574468,616,596,647,701,624,Car,0,0,1,0,0,0,0
4c59c27c0c,500,28,0,0,1,100,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,0,1223,0.408830744,538,569,624,642,596,Car,0,0,1,0,0,0,0
20fec41f02,800,61,0,1,0,480,0,2011,8,1,6,83.33333333,1,171.75,500,328.25,-300,6,2,1,1,0,0,1,0,3000,0.166666667,577,525,532,653,603,Other,1,0,0,0,0,0,0
4319dcde64,500,31,0,0,0,0,1,2011,8,1,13,38.46153846,1.625,77.39,500,422.61,0,6,2,1,1,0,0,1,1,3660,0.136612022,555,586,603,636,610,Bills,0,1,0,0,0,0,0
7885dd6693,800,49,0,0,0,1188,0,2011,8,1,16,50,2,113.77,800,686.23,0,8,0,0,1,0,0,1,1,3400,0.235294118,661,645,683,708,649,Bills,0,1,0,0,0,0,0
bb301c7ee5,300,28,0,0,1,350,0,2011,5,1,10,30,2,56.82,300,243.18,0,5,0,0,0,1,0,1,1,2400,0.125,762,623,674,721,610,Other,1,0,0,0,0,0,0
81812d1b65,500,46,0,0,0,705,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,0,2200,0.227272727,423,585,623,636,614,Other,1,0,0,0,0,0,0
7d510a8204,500,34,0,0,1,0,1,2011,3,1,6,83.33333333,2,136,500,364,0,3,0,0,1,0,0,0,0,1100,0.454545455,579,501,516,612,581,Car,0,0,1,0,0,0,0
97597c294f,800,50,0,0,0,1123,1,2011,5,1,5,160,1,310.25,800,489.75,0,5,0,0,1,0,0,1,0,4191,0.19088523,766,620,624,680,631,Other,1,0,0,0,0,0,0
44b43fb59c,500,66,0,1,0,640,1,2011,4,1,8,62.5,2,108.48,500,391.52,0,4,0,0,1,0,0,1,0,3360,0.148809524,614,569,581,680,612,Car,0,0,1,0,0,0,0
a7ff4f3fd5,500,44,0,0,1,1025,0,2011,3,1,6,83.33333333,2,138.48,500,361.52,0,3,0,0,0,0,1,1,0,4000,0.125,588,522,517,643,573,Other,1,0,0,0,0,0,0
70686a0842,800,30,0,0,1,1000,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,1,0,0,0,0,2800,0.285714286,525,668,673,715,639,Rent,0,0,0,1,0,0,0
4f21a2d05a,800,34,0,0,0,1053,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,0,1,0,1,1,3200,0.25,669,598,596,680,631,Other,1,0,0,0,0,0,0
f939744f9b,500,33,0,0,1,1200,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,1,2500,0.2,530,605,645,671,627,Other,1,0,0,0,0,0,0
5c77318e8a,800,44,0,0,0,450,1,2011,5,1,10,80,2,92.17,500,407.83,-300,5,0,1,0,1,0,0,1,2520,0.198412698,530,591,631,644,611,Bills,0,1,0,0,0,0,0
3466ce11fa,500,53,0,0,0,500,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,1,0,3624,0.137969095,593,562,583,680,615,Other,1,0,0,0,0,0,0
d6eccdda7d,500,48,0,0,0,476,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,1,1,3400,0.147058824,586,587,628,661,616,Car,0,0,1,0,0,0,0
270fa2c7d4,800,47,0,0,1,691,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,1,0,0,0,0,2096,0.238549618,446,530,566,673,618,Other,1,0,0,0,0,0,0
890ea01178,500,56,0,0,0,703,1,2011,6,1,6,83.33333333,1,171.75,500,328.25,0,6,0,0,0,1,0,1,0,1850,0.27027027,579,565,560,680,624,Bills,0,1,0,0,0,0,0
e9ac5a0afa,400,41,0,0,1,635,0,2011,6,1,12,33.33333333,2,67.22,400,332.78,0,6,0,0,0,1,0,0,0,3279,0.121988411,438,565,621,651,612,Car,0,0,1,0,0,0,0
c3cb46320c,800,30,0,0,1,150,0,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,1,0,0,1,0,2400,0.208333333,582,559,641,648,605,Car,0,0,1,0,0,0,0
e23ca5e230,600,46,0,0,0,0,1,2011,4,1,8,75,2,130.18,600,469.82,0,4,0,0,1,0,0,0,0,2226,0.269541779,541,591,614,662,614,Car,0,0,1,0,0,0,0
429f08e0f1,800,58,0,0,1,400,1,2011,8,1,6,83.33333333,1,171.75,500,328.25,-300,6,2,1,1,0,0,0,0,1386,0.360750361,601,539,548,644,589,Medical,0,0,0,0,0,0,1
b911eb39bd,500,60,0,0,1,200,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,0,0,1585,0.315457413,586,543,578,623,574,Car,0,0,1,0,0,0,0
ab88421436,500,40,0,0,1,800,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,0,3920,0.12755102,589,523,543,624,597,Car,0,0,1,0,0,0,0
7374dfc557,800,33,0,0,0,700,1,2011,5,1,10,50,2,92.17,500,407.83,-300,5,0,1,1,0,0,1,0,2400,0.208333333,749,563,547,678,596,Bills,0,1,0,0,0,0,0
056b3e7ed8,400,59,0,0,1,571,1,2011,8,1,8,50,1,115.88,400,284.12,0,8,0,0,0,1,0,0,0,985,0.406091371,530,624,662,718,603,Other,1,0,0,0,0,0,0
2c5c65b3fc,600,53,0,0,1,500,0,2011,4,1,8,75,2,133.17,600,466.83,0,4,0,0,0,1,0,0,1,2400,0.25,548,561,543,669,599,Bills,0,1,0,0,0,0,0
9fd4b65302,300,25,0,0,1,160,0,2011,5,1,10,30,2,55.3,300,244.7,0,5,0,0,1,0,0,0,0,1200,0.25,661,588,627,653,618,Bills,0,1,0,0,0,0,0
964392c57a,500,54,0,0,1,164,0,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,0,1,1,0,1152,0.434027778,434,544,558,680,594,Car,0,0,1,0,0,0,0
e02596d6e0,500,24,1,0,1,300,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,0,800,0.625,530,553,615,623,592,Bills,0,1,0,0,0,0,0
a75f3d594c,800,41,0,0,1,575,1,2011,8,1,13,61.53846154,1.625,77.39,500,422.61,-300,6,2,1,1,0,0,1,1,4380,0.114155251,715,551,551,577,577,Bills,0,1,0,0,0,0,0
a0f961567d,500,27,0,0,1,484,1,2011,3,1,6,83.33333333,2,136,500,364,0,3,0,0,1,0,0,1,0,1800,0.277777778,645,554,595,625,585,Bills,0,1,0,0,0,0,0
55059f159c,700,33,0,0,0,716,1,2011,6,1,6,116.6666667,1,240.46,700,459.54,0,6,0,0,1,0,0,0,1,2781,0.251708019,677,554,579,680,604,Car,0,0,1,0,0,0,0
43c97c4e6d,800,52,0,0,0,403,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,0,1,0,1,0,1984,0.403225806,87,603,652,676,640,Bills,0,1,0,0,0,0,0
2b60c24e0c,500,56,0,0,1,0,0,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,0,1200,0.416666667,589,577,537,680,600,Bills,0,1,0,0,0,0,0
7a3189f555,500,63,0,1,0,1532,1,2011,8,1,13,38.46153846,1.625,77.39,500,422.61,0,6,2,1,1,0,0,0,1,3050,0.163934426,536,641,648,679,616,Other,1,0,0,0,0,0,0
24960509ce,800,47,0,0,1,450,0,2011,4,1,4,200,1,364.28,800,435.72,0,4,0,0,1,0,0,1,0,4200,0.19047619,663,641,695,734,626,Car,0,0,1,0,0,0,0
1e351a3e61,800,55,0,0,1,500,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,1,0,0,0,1,3100,0.258064516,573,568,560,680,605,Car,0,0,1,0,0,0,0
e6b0d099c0,800,43,0,0,1,650,1,2011,6,1,13,61.53846154,2.166666667,123.82,800,676.18,0,6,0,0,1,0,0,0,0,2800,0.285714286,593,561,545,656,608,Other,1,0,0,0,0,0,0
0f584aebbd,500,27,0,0,1,575,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,0,1400,0.357142857,523,545,596,622,589,Bills,0,1,0,0,0,0,0
912c4aa0ff,500,54,0,0,0,0,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,0,3400,0.147058824,577,539,501,642,582,Bills,0,1,0,0,0,0,0
f1ae6a19a5,500,34,0,0,1,1075,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,0,2400,0.208333333,297,614,656,701,634,Medical,0,0,0,0,0,0,1
f0fbecb9da,500,41,0,0,1,1000,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,1,0,0,0,2750,0.181818182,573,593,619,671,608,Bills,0,1,0,0,0,0,0
c00699ef1b,500,34,0,0,0,1200,1,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,0,1,0,1,1,2594,0.192752506,760,597,644,671,617,Bills,0,1,0,0,0,0,0
c1bbf1c823,600,58,0,0,0,430,1,2011,5,1,5,100,1,193.91,500,306.09,-100,5,0,1,0,1,0,1,0,1236,0.404530744,562,572,563,680,613,Bills,0,1,0,0,0,0,0
eb70879a02,500,38,0,0,1,265,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,0,1,1100,0.454545455,521,569,657,711,582,Bills,0,1,0,0,0,0,0
f22151df17,800,54,0,0,1,320,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,1,0,0,1,0,1200,0.416666667,645,589,623,663,577,Other,1,0,0,0,0,0,0
b8460d798c,800,27,0,0,1,884,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,1,0,0,0,1,2400,0.333333333,716,572,620,640,603,Bills,0,1,0,0,0,0,0
0a718c3c67,800,43,0,0,1,726,1,2011,6,1,13,61.53846154,2.166666667,123.82,800,676.18,0,6,0,0,1,0,0,1,0,2600,0.307692308,586,621,637,665,637,Bills,0,1,0,0,0,0,0
71953aec67,500,38,0,0,1,1100,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,0,1,2987,0.167392032,501,545,563,654,611,Bills,0,1,0,0,0,0,0
6579972dd1,700,65,0,1,0,849,1,2011,5,1,5,140,1,271.47,700,428.53,0,5,0,0,0,1,0,1,1,2601,0.269127259,576,624,651,689,627,Bills,0,1,0,0,0,0,0
684bea73ab,700,43,0,0,1,700,1,2011,6,1,13,53.84615385,2.166666667,77.39,500,422.61,-200,6,0,1,1,0,0,0,1,9644,0.051845707,521,576,601,650,619,Other,1,0,0,0,0,0,0
b6514d8366,800,39,0,0,1,650,1,2011,8,1,6,133.3333333,0.75,171.75,500,328.25,-300,6,2,1,0,1,0,0,1,2813,0.177746178,297,584,652,695,634,Bills,0,1,0,0,0,0,0
e6069ecbbf,300,50,0,0,0,191,1,2011,5,1,10,30,2,55.3,300,244.7,0,5,0,0,0,0,1,1,0,1920,0.15625,183,602,660,699,625,Bills,0,1,0,0,0,0,0
b507748656,800,32,0,0,1,475,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,1,0,0,1,0,2850,0.175438596,329,549,606,615,609,Other,1,0,0,0,0,0,0
d7d437e050,400,38,0,0,0,0,1,2011,6,1,12,33.33333333,2,67.22,400,332.78,0,6,0,0,0,0,1,1,1,1800,0.222222222,645,539,596,627,587,Car,0,0,1,0,0,0,0
171c954c8c,500,54,0,0,1,367,0,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,0,0,1200,0.416666667,523,563,556,652,604,Other,1,0,0,0,0,0,0
6d75122817,500,60,0,0,1,300,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,1,1765,0.283286119,538,571,589,612,605,Other,1,0,0,0,0,0,0
42f175a176,800,32,0,0,1,525,0,2011,6,1,13,61.53846154,2.166666667,123.82,800,676.18,0,6,0,0,1,0,0,1,0,2800,0.285714286,546,597,627,665,626,Car,0,0,1,0,0,0,0
5369897f85,500,28,0,0,1,580,1,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,0,0,1,1,1,3200,0.15625,719,507,542,632,574,Other,1,0,0,0,0,0,0
dcfa93fb97,800,32,0,0,1,1200,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,1,0,0,0,1,2400,0.333333333,530,564,628,654,606,Bills,0,1,0,0,0,0,0
dc532a8443,500,52,0,0,0,1536,1,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,0,1,0,1,1,4000,0.125,273,591,630,659,619,Bills,0,1,0,0,0,0,0
d8bcbe7f5b,500,46,0,0,1,375,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,1,1,3600,0.138888889,602,549,576,669,609,Rent,0,0,0,1,0,0,0
304320351f,700,40,0,0,1,800,0,2011,5,1,10,50,2,92.17,500,407.83,-200,5,0,1,1,0,0,0,0,3370,0.148367953,716,561,621,670,608,Other,1,0,0,0,0,0,0
a03a3b97a2,500,61,0,1,0,620,0,2011,8,1,8,62.5,1,144.85,500,355.15,0,8,0,0,1,0,0,1,1,2600,0.192307692,638,635,678,710,649,Other,1,0,0,0,0,0,0
f9e6463c2c,500,36,0,0,0,0,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,0,0,3720,0.134408602,550,576,594,680,610,Other,1,0,0,0,0,0,0
db4fb8df4a,500,44,0,0,1,100,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,1,1,3100,0.161290323,593,602,651,680,621,Car,0,0,1,0,0,0,0
dab9b9766c,800,36,0,0,0,1182,1,2011,8,1,6,133.3333333,0.75,171.75,500,328.25,-300,6,2,1,1,0,0,1,1,2600,0.192307692,763,539,573,680,600,Other,1,0,0,0,0,0,0
965d37e1eb,700,30,0,0,1,400,1,2011,5,1,5,140,1,271.47,700,428.53,0,5,0,0,1,0,0,0,0,1500,0.466666667,808,512,548,626,581,Car,0,0,1,0,0,0,0
37d56d9fef,300,32,0,0,0,800,1,2011,5,1,5,60,1,116.34,300,183.66,0,5,0,0,0,1,0,0,0,2998,0.100066711,586,535,550,680,577,Other,1,0,0,0,0,0,0
3e4519270a,500,58,0,0,1,500,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,0,1,0,0,3000,0.166666667,541,620,653,674,629,Bills (General),0,1,0,0,0,0,0
9b01f4d0b7,800,61,0,1,0,1326,1,2011,5,1,5,160,1,310.25,800,489.75,0,5,0,0,1,0,0,1,1,3192,0.250626566,666,693,756,796,656,Bills (Auto),0,1,0,0,0,0,0
9ace72ef1f,600,40,0,0,1,575,1,2011,5,1,10,50,2,94.7,500,405.3,-100,5,0,1,0,1,0,0,0,1600,0.3125,231,587,636,679,619,Other,1,0,0,0,0,0,0
00b8adfe83,800,34,0,0,1,250,0,2011,6,1,6,83.33333333,1,171.75,500,328.25,-300,6,0,1,1,0,0,1,0,3500,0.142857143,645,575,633,671,618,Bills (Medical),0,1,0,0,0,0,0
5a33902860,800,41,0,0,1,650,1,2011,8,1,13,61.53846154,1.625,77.39,500,422.61,-300,6,2,1,1,0,0,0,1,2000,0.25,712,571,601,619,602,Bills (General),0,1,0,0,0,0,0
d35f2881f8,800,53,0,0,1,375,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,0,1,1,0,0,0,0,1160,0.431034483,492,564,566,680,607,Bills (General),0,1,0,0,0,0,0
b6ca73e6d4,500,54,0,0,0,645,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,0,1266,0.394944708,586,578,628,675,619,Bills (General),0,1,0,0,0,0,0
05501291d3,500,72,0,1,1,0,1,2011,6,1,6,83.33333333,1,171.75,500,328.25,0,6,0,0,0,0,1,0,1,1887,0.264970853,748,536,543,624,567,Bills (Auto),0,1,0,0,0,0,0
36fa5b0d19,500,29,0,0,1,0,1,2011,3,1,6,83.33333333,2,136,500,364,0,3,0,0,1,0,0,0,1,3440,0.145348837,546,602,635,671,619,Bills (General),0,1,0,0,0,0,0
cc58352799,800,34,0,0,1,400,1,2011,5,1,10,50,2,92.17,500,407.83,-300,5,0,1,1,0,0,0,0,2400,0.208333333,525,539,555,675,589,Other,1,0,0,0,0,0,0
8e089f45c3,400,50,0,0,0,250,1,2011,5,1,10,40,2,73.74,400,326.26,0,5,0,0,0,1,0,1,0,930,0.430107527,542,587,617,633,623,Bills (Auto),0,1,0,0,0,0,0
40c72d5c02,500,47,0,0,0,382,0,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,1,5600,0.089285714,492,583,634,671,627,Gifts / Leisure,0,0,0,0,0,0,0
f312482e4e,500,45,0,0,0,485,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,1,0,0,1,1,1000,0.5,762,638,688,714,656,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
2106e78b96,800,50,0,0,0,873,1,2011,5,1,10,50,2,92.17,500,407.83,-300,5,0,1,0,1,0,1,0,2466,0.202757502,499,559,569,677,608,Bills (Medical),0,1,0,0,0,0,0
863f96efa1,500,55,0,0,1,945,0,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,0,1300,0.384615385,522,572,621,620,604,Bills (General),0,1,0,0,0,0,0
d04835e81d,800,31,0,0,1,375,0,2011,5,1,10,80,2,92.17,500,407.83,-300,5,0,1,0,1,0,0,1,3850,0.12987013,536,501,554,623,582,Bills (General),0,1,0,0,0,0,0
702ace7f8a,800,47,0,0,1,1200,1,2011,8,1,6,133.3333333,0.75,171.75,500,328.25,-300,6,2,1,0,1,0,0,1,3133,0.159591446,614,516,542,631,562,Other,1,0,0,0,0,0,0
24912c35f0,500,53,0,0,0,0,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,1,1,1173,0.42625746,616,513,540,627,603,Other,1,0,0,0,0,0,0
668a28602d,500,29,0,0,1,400,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,0,3200,0.15625,564,513,547,660,578,Bills (Auto),0,1,0,0,0,0,0
